Frame,Time,Object,VertexID,X,Y,Z,R,G,B,dX,dY,dZ,ID_diff
9,11133.26606988928,U3DMesh,777,529.2016220266939,45.28309346510798,970.3742169099163,180,171,164,6.840593373394768,8.320993347164752,2.0700899919885387,0.0
10,12370.295633210311,U3DMesh,777,538.1167792012455,53.91544815446351,971.4555772162427,180,171,164,8.91515717455161,8.63235468935553,1.08136030632636,0.0
11,13607.325196531343,U3DMesh,777,549.2560245234904,63.14967751794562,971.3818263381606,180,171,164,11.139245322244847,9.234229363482108,-0.07375087808202352,0.0
12,14844.354759852373,U3DMesh,777,561.8027613153381,72.27943986544966,970.332849058043,180,171,164,12.546736791847707,9.129762347504041,-1.0489772801175832,0.0
13,16081.384323173404,U3DMesh,777,574.6939829014207,80.53689276959469,968.4582084180481,180,171,164,12.891221586082565,8.257452904145026,-1.8746406399949365,0.0
14,17318.413886494436,U3DMesh,777,586.3959220926828,86.78101769368106,965.8403342776829,180,171,164,11.701939191262113,6.244124924086378,-2.6178741403651884,0.0
15,18555.443449815466,U3DMesh,777,594.990662405455,89.52582537906508,962.8877913804641,180,171,164,8.594740312772274,2.7448076853840178,-2.952542897218791,0.0
16,19792.4730131365,U3DMesh,777,599.2076442684439,88.5148695237036,960.1057823198422,180,171,164,4.21698186298886,-1.0109558553614875,-2.782009060621931,0.0
17,21029.50257645753,U3DMesh,777,600.1251420121574,83.52717059514083,958.667037438521,180,171,164,0.9174977437135112,-4.987698928562764,-1.4387448813212131,0.0
18,22266.53213977856,U3DMesh,777,596.3694134463005,74.62240914814717,958.654048360173,180,171,164,-3.7557285658568844,-8.90476144699366,-0.01298907834802776,0.0
19,23503.56170309959,U3DMesh,777,587.9641038280784,63.25131007964538,958.6941913467949,180,171,164,-8.40530961822219,-11.371099068501792,0.0401429866219587,0.0
20,24740.591266420623,U3DMesh,777,575.9173888812734,50.874870485785834,958.895846137021,180,171,164,-12.046714946804968,-12.376439593859544,0.20165479022602995,0.0
21,25977.620829741656,U3DMesh,777,562.415336072969,39.78874978704553,959.3608945816509,180,171,164,-13.50205280830437,-11.086120698740302,0.4650484446299288,0.0
22,27214.650393062686,U3DMesh,777,548.4286823689553,30.03401594423081,959.9740274492078,180,171,164,-13.986653704013747,-9.754733842814723,0.6131328675569421,0.0
23,28451.679956383712,U3DMesh,777,535.8560462999476,22.81203405999033,960.7401687575339,180,171,164,-12.572636069007672,-7.221981884240478,0.7661413083260413,0.0
24,29688.709519704746,U3DMesh,777,525.4708298123379,17.919902154449844,961.5713901481291,180,171,164,-10.385216487609682,-4.892131905540488,0.8312213905952603,0.0
25,30925.73908302578,U3DMesh,777,517.8531271543483,15.795016185764613,962.5215083008067,180,171,164,-7.617702657989639,-2.1248859686852306,0.9501181526775326,0.0
26,32162.76864634681,U3DMesh,777,514.1640235190363,17.07341906188713,963.6309214444614,180,171,164,-3.6891036353119944,1.2784028761225166,1.109413143654706,0.0
27,33399.798209667846,U3DMesh,777,514.6023109647803,22.226306622247293,964.4925479196871,180,171,164,0.43828744574398115,5.152887560360163,0.8616264752257621,0.0
28,34636.82777298887,U3DMesh,777,517.5639644484337,29.254637012602934,965.870123208955,180,171,164,2.9616534836534356,7.0283303903556416,1.3775752892678383,0.0
29,35873.857336309906,U3DMesh,777,522.3610286532992,36.96210011794323,968.3041269179278,180,171,164,4.797064204865478,7.707463105340295,2.4340037089727957,0.0
30,37110.88689963093,U3DMesh,777,529.2016220266939,45.28309346510798,970.3742169099163,180,171,164,6.840593373394768,8.320993347164752,2.0700899919885387,0.0
31,38347.916462951966,U3DMesh,777,538.1167792012455,53.91544815446351,971.4555772162427,180,171,164,8.91515717455161,8.63235468935553,1.08136030632636,0.0
32,39584.946026273,U3DMesh,777,549.2560245234904,63.14967751794562,971.3818263381606,180,171,164,11.139245322244847,9.234229363482108,-0.07375087808202352,0.0
33,40821.975589594025,U3DMesh,777,561.8027613153381,72.27943986544966,970.332849058043,180,171,164,12.546736791847707,9.129762347504041,-1.0489772801175832,0.0
34,42059.005152915066,U3DMesh,777,574.6939829014207,80.53689276959469,968.4582084180481,180,171,164,12.891221586082565,8.257452904145026,-1.8746406399949365,0.0
35,43296.03471623609,U3DMesh,777,586.3959220926828,86.78101769368106,965.8403342776829,180,171,164,11.701939191262113,6.244124924086378,-2.6178741403651884,0.0
36,44533.06427955712,U3DMesh,777,594.990662405455,89.52582537906508,962.8877913804641,180,171,164,8.594740312772274,2.7448076853840178,-2.952542897218791,0.0
37,45770.09384287815,U3DMesh,777,600.1672540105977,89.62523517496541,960.1026822052391,180,171,164,5.176591605142676,0.09940979590032839,-2.7851091752249886,0.0
38,47007.12340619918,U3DMesh,777,601.3857363446815,85.86810389282753,958.0408834943136,180,171,164,1.2184823340837738,-3.757131282137877,-2.0617987109255864,0.0
39,48244.15296952021,U3DMesh,777,597.9488548634182,77.63550920479352,957.1375215588098,180,171,164,-3.436881481263299,-8.232594688034013,-0.9033619355037672,0.0
40,49481.182532841245,U3DMesh,777,589.1593550225209,64.3085287830057,957.82772270985,180,171,164,-8.789499840897292,-13.326980421787823,0.6902011510402417,0.0
41,50718.21209616227,U3DMesh,777,574.3199822777024,45.268240299606354,960.5466132585564,180,171,164,-14.839372744818547,-19.040288483399344,2.7188905487063266,0.0
0,0.0,U3DMesh,794,414.6770246444958,207.33068929541307,882.5592298841057,150,141,132,-159.64295763320655,162.0624489958067,-77.9873833744507,17.0
1,1237.0295633210312,U3DMesh,794,400.01505048836646,198.1790125756218,882.1951078060822,150,141,132,-14.66197415612936,-9.151676719791254,-0.3641220780234562,0.0
2,2474.0591266420624,U3DMesh,794,389.3055453443833,192.02179950582286,882.0879529326999,150,141,132,-10.709505143983165,-6.157213069798956,-0.10715487338234198,0.0
3,3711.088689963093,U3DMesh,794,381.9743703693101,188.563158806832,882.1880622263744,150,141,132,-7.331174975073168,-3.4586406989908483,0.10010929367456356,0.0
4,4948.118253284125,U3DMesh,794,377.44738671991064,187.50719919946494,882.4457326495224,150,141,132,-4.526983649399483,-1.0559596073670718,0.25767042314794253,0.0
5,6185.147816605156,U3DMesh,794,375.1504555529493,188.55802940453785,882.8112611645594,150,141,132,-2.296931166961315,1.0508302050729128,0.3655285150369991,0.0
6,7422.177379926186,U3DMesh,794,373.9254139389399,191.88922532981746,882.883103306694,150,141,132,-1.225041614009399,3.3311959252796157,0.07184214213464202,0.0
7,8659.206943247218,U3DMesh,794,373.866649428595,196.4794383689712,883.3249016359468,150,141,132,-0.05876451034492902,4.590213039153724,0.44179832925283335,0.0
8,9896.23650656825,U3DMesh,794,374.636315015068,201.42231511729102,884.5943740091043,150,141,132,0.7696655864730246,4.942876748319833,1.2694723731574413,0.0
9,11133.26606988928,U3DMesh,794,376.46523305747246,206.7099869689647,885.6705624967815,150,141,132,1.828918042404439,5.287671851673679,1.0761884876772,0.0
10,12370.295633210311,U3DMesh,794,379.67237156421936,212.08643401793262,886.1793191342417,150,141,132,3.207138506746901,5.376447048967918,0.5087566374602375,0.0
11,13607.325196531343,U3DMesh,794,384.41652843637826,217.56612842665328,886.1189651268272,150,141,132,4.7441568721588965,5.479694408720661,-0.06035400741450303,0.0
12,14844.354759852373,U3DMesh,794,390.4364539058082,222.72739135663866,885.6414202288773,150,141,132,6.01992546942995,5.161262929985384,-0.4775448979498833,0.0
13,16081.384323173404,U3DMesh,794,397.2705851104048,227.22755373128024,884.8192744498278,150,141,132,6.834131204596588,4.500162374641576,-0.8221457790494924,0.0
14,17318.413886494436,U3DMesh,794,404.66371028728145,230.91492871411418,883.6406184680013,150,141,132,7.3931251768766515,3.687374982833944,-1.1786559818265232,0.0
15,18555.443449815466,U3DMesh,794,411.69476425407674,232.96235944310078,882.3086988031329,150,141,132,7.031053966795298,2.0474307289865976,-1.331919664868451,0.0
16,19792.4730131365,U3DMesh,794,417.2453728541616,233.18822504192337,881.0315133507959,150,141,132,5.550608600084843,0.22586559882259394,-1.2771854523369939,0.0
17,21029.50257645753,U3DMesh,794,421.8571907006301,231.19445993099637,880.7719639575633,150,141,132,4.611817846468512,-1.9937651109270007,-0.25954939323253257,0.0
18,22266.53213977856,U3DMesh,794,423.8304210870074,226.6507523316229,881.3941977376495,150,141,132,1.9732303863772813,-4.543707599373477,0.6222337800861624,0.0
19,23503.56170309959,U3DMesh,794,422.2710604650314,220.23282379091899,881.7538936318851,150,141,132,-1.5593606219759977,-6.417928540703912,0.3596958942356423,0.0
20,24740.591266420623,U3DMesh,794,417.37343006049844,212.75233431864143,881.9674465815903,150,141,132,-4.897630404532947,-7.480489472277554,0.21355294970510386,0.0
21,25977.620829741656,U3DMesh,794,410.0548683697564,205.50931541091768,882.1693052679759,150,141,132,-7.318561690742058,-7.2430189077237515,0.20185868638566262,0.0
22,27214.650393062686,U3DMesh,794,401.273308572742,198.7679688653248,882.2585678812723,150,141,132,-8.781559797014381,-6.741346545592876,0.08926261329634144,0.0
23,28451.679956383712,U3DMesh,794,392.39483931229626,193.43309802926933,882.3125162750277,150,141,132,-8.87846926044574,-5.334870836055472,0.05394839375549054,0.0
24,29688.709519704746,U3DMesh,794,384.7561450237639,189.7642634581823,882.3812858359822,150,141,132,-7.638694288532349,-3.668834571087018,0.06876956095447895,0.0
25,30925.73908302578,U3DMesh,794,378.77600311816354,187.9916802875776,882.5263289318851,150,141,132,-5.980141905600362,-1.7725831706047188,0.14504309590290632,0.0
26,32162.76864634681,U3DMesh,794,375.1504555529493,188.55802940453785,882.8112611645594,150,141,132,-3.6255475652142195,0.5663491169602537,0.28493223267423673,0.0
27,33399.798209667846,U3DMesh,794,373.9254139389399,191.88922532981746,882.883103306694,150,141,132,-1.225041614009399,3.3311959252796157,0.07184214213464202,0.0
28,34636.82777298887,U3DMesh,794,373.866649428595,196.4794383689712,883.3249016359468,150,141,132,-0.05876451034492902,4.590213039153724,0.44179832925283335,0.0
29,35873.857336309906,U3DMesh,794,374.636315015068,201.42231511729102,884.5943740091043,150,141,132,0.7696655864730246,4.942876748319833,1.2694723731574413,0.0
30,37110.88689963093,U3DMesh,794,376.46523305747246,206.7099869689647,885.6705624967815,150,141,132,1.828918042404439,5.287671851673679,1.0761884876772,0.0
31,38347.916462951966,U3DMesh,794,379.67237156421936,212.08643401793262,886.1793191342417,150,141,132,3.207138506746901,5.376447048967918,0.5087566374602375,0.0
32,39584.946026273,U3DMesh,794,384.41652843637826,217.56612842665328,886.1189651268272,150,141,132,4.7441568721588965,5.479694408720661,-0.06035400741450303,0.0
33,40821.975589594025,U3DMesh,794,390.4364539058082,222.72739135663866,885.6414202288773,150,141,132,6.01992546942995,5.161262929985384,-0.4775448979498833,0.0
34,42059.005152915066,U3DMesh,794,397.2705851104048,227.22755373128024,884.8192744498278,150,141,132,6.834131204596588,4.500162374641576,-0.8221457790494924,0.0
35,43296.03471623609,U3DMesh,794,404.66371028728145,230.91492871411418,883.6406184680013,150,141,132,7.3931251768766515,3.687374982833944,-1.1786559818265232,0.0
36,44533.06427955712,U3DMesh,794,411.69476425407674,232.96235944310078,882.3086988031329,150,141,132,7.031053966795298,2.0474307289865976,-1.331919664868451,0.0
37,45770.09384287815,U3DMesh,794,417.49248309335917,233.82198416405754,881.0587230700628,150,141,132,5.797718839282425,0.8596247209567593,-1.2499757330700731,0.0
38,47007.12340619918,U3DMesh,794,421.7300990244646,232.48671063060618,880.2812100859547,150,141,132,4.237615931105438,-1.3352735334513568,-0.777512984108057,0.0
39,48244.15296952021,U3DMesh,794,423.8772398124919,228.46693802624472,880.2371993975444,150,141,132,2.1471407880272864,-4.019772604361464,-0.04401068841036704,0.0
40,49481.182532841245,U3DMesh,794,423.4035332225408,221.27306553447175,881.1877305515673,150,141,132,-0.4737065899511208,-7.193872491772964,0.9505311540228831,0.0
41,50718.21209616227,U3DMesh,794,419.7786070197108,210.41549233878584,883.393843094759,150,141,132,-3.624926202829954,-10.857573195685916,2.2061125431916935,0.0
0,0.0,U3DMesh,795,470.2484831772145,213.82293649803057,888.474132460071,146,137,128,50.46987615750368,3.407444159244733,5.080289365312069,1.0
1,1237.0295633210312,U3DMesh,795,455.34970297941646,201.02896742694725,887.7307412006284,146,137,128,-14.898780197798033,-12.793969071083325,-0.7433912594426602,0.0
2,2474.0591266420624,U3DMesh,795,444.5593403576247,193.08851054280746,887.4387083214003,146,137,128,-10.790362621791758,-7.940456884139792,-0.29203287922803156,0.0
3,3711.088689963093,U3DMesh,795,437.25383062561576,189.40129108660628,887.5150756188161,146,137,128,-7.305509732008943,-3.687219456201177,0.07636729741579984,0.0
4,4948.118253284125,U3DMesh,795,432.8096090971661,189.36703429933874,887.8768848893055,146,137,128,-4.444221528449646,-0.03425678726753745,0.3618092704894025,0.0
5,6185.147816605156,U3DMesh,795,430.6031110860532,192.38546542200044,888.4411779292976,146,137,128,-2.206498011112899,3.0184311226616956,0.5642930399920942,0.0
6,7422.177379926186,U3DMesh,795,429.4057107963199,198.29185793781187,888.7470437490822,146,137,128,-1.1974002897333094,5.906392515811433,0.3058658197845716,0.0
7,8659.206943247218,U3DMesh,795,429.2573302030587,205.77238089668504,889.471989103392,146,137,128,-0.14838059326120856,7.480522958873166,0.7249453543098525,0.0
8,9896.23650656825,U3DMesh,795,429.72531728248646,213.6121733538103,891.0845904357371,146,137,128,0.46798707942775764,7.83979245712527,1.6126013323450934,0.0
9,11133.26606988928,U3DMesh,795,431.1324567707626,221.72299515327597,892.4826118961131,146,137,128,1.4071394882761297,8.110821799465668,1.3980214603759578,0.0
10,12370.295633210311,U3DMesh,795,433.91716931586694,229.5490893603736,893.2305796569502,146,137,128,2.7847125451043553,7.82609420709764,0.7479677608371276,0.0
11,13607.325196531343,U3DMesh,795,438.36580028480654,236.7033107464061,893.2646853824644,146,137,128,4.448630968939597,7.154221386032475,0.034105725514223195,0.0
12,14844.354759852373,U3DMesh,795,444.26007809448754,242.6557488194186,892.7393923199654,146,137,128,5.894277809681,5.952438073012502,-0.5252930624990313,0.0
13,16081.384323173404,U3DMesh,795,451.1688486881686,247.02954840945904,891.7350794610184,146,137,128,6.9087705936810835,4.3737995900404485,-1.0043128589470598,0.0
14,17318.413886494436,U3DMesh,795,458.80724680636683,250.0158190057354,890.3180063602031,146,137,128,7.638398118198211,2.98627059627637,-1.417073100815287,0.0
15,18555.443449815466,U3DMesh,795,466.23010212693663,250.82470186049966,888.7389228775833,146,137,128,7.422855320569795,0.8088828547642493,-1.579083482619808,0.0
16,19792.4730131365,U3DMesh,795,472.23502188081864,249.48680223380907,887.2493401351618,146,137,128,6.004919753882007,-1.3378996266905858,-1.4895827424214758,0.0
17,21029.50257645753,U3DMesh,795,477.26565360148766,245.89268965207566,886.9168509836064,146,137,128,5.030631720669021,-3.5941125817334125,-0.3324891515553645,0.0
18,22266.53213977856,U3DMesh,795,479.50204174780686,239.54750069426763,887.5462025256176,146,137,128,2.2363881463192,-6.345188957808034,0.6293515420111362,0.0
19,23503.56170309959,U3DMesh,795,477.9776954543048,230.95209883519624,887.8516456701514,146,137,128,-1.5243462935020489,-8.595401859071387,0.30544314453379684,0.0
20,24740.591266420623,U3DMesh,795,472.997845039597,221.03471241208862,887.956783906334,146,137,128,-4.979850414707812,-9.917386423107615,0.10513823618259721,0.0
21,25977.620829741656,U3DMesh,795,465.57370457790387,211.29827936582586,887.9951364763128,146,137,128,-7.424140461693128,-9.73643304626276,0.038352569978883366,0.0
22,27214.650393062686,U3DMesh,795,456.7114502711795,202.35735611635005,887.9030215492205,146,137,128,-8.862254306724367,-8.940923249475816,-0.09211492709232516,0.0
23,28451.679956383712,U3DMesh,795,447.7886990808994,195.51063171937966,887.7994192315547,146,137,128,-8.92275119028011,-6.846724396970387,-0.10360231766583183,0.0
24,29688.709519704746,U3DMesh,795,440.13035262564716,191.36659556788607,887.8067833059937,146,137,128,-7.658346455252229,-4.144036151493594,0.007364074439010437,0.0
25,30925.73908302578,U3DMesh,795,434.1748836436624,190.16604977060905,887.9954869693465,146,137,128,-5.9554689819847795,-1.200545797277016,0.1887036633528396,0.0
26,32162.76864634681,U3DMesh,795,430.6031110860532,192.38546542200044,888.4411779292976,146,137,128,-3.5717725576091652,2.2194156513913867,0.44569095995109365,0.0
27,33399.798209667846,U3DMesh,795,429.4057107963199,198.29185793781187,888.7470437490822,146,137,128,-1.1974002897333094,5.906392515811433,0.3058658197845716,0.0
28,34636.82777298887,U3DMesh,795,429.2573302030587,205.77238089668504,889.471989103392,146,137,128,-0.14838059326120856,7.480522958873166,0.7249453543098525,0.0
29,35873.857336309906,U3DMesh,795,429.72531728248646,213.6121733538103,891.0845904357371,146,137,128,0.46798707942775764,7.83979245712527,1.6126013323450934,0.0
30,37110.88689963093,U3DMesh,795,431.1324567707626,221.72299515327597,892.4826118961131,146,137,128,1.4071394882761297,8.110821799465668,1.3980214603759578,0.0
31,38347.916462951966,U3DMesh,795,433.91716931586694,229.5490893603736,893.2305796569502,146,137,128,2.7847125451043553,7.82609420709764,0.7479677608371276,0.0
32,39584.946026273,U3DMesh,795,438.36580028480654,236.7033107464061,893.2646853824644,146,137,128,4.448630968939597,7.154221386032475,0.034105725514223195,0.0
33,40821.975589594025,U3DMesh,795,444.26007809448754,242.6557488194186,892.7393923199654,146,137,128,5.894277809681,5.952438073012502,-0.5252930624990313,0.0
34,42059.005152915066,U3DMesh,795,451.1688486881686,247.02954840945904,891.7350794610184,146,137,128,6.9087705936810835,4.3737995900404485,-1.0043128589470598,0.0
35,43296.03471623609,U3DMesh,795,458.80724680636683,250.0158190057354,890.3180063602031,146,137,128,7.638398118198211,2.98627059627637,-1.417073100815287,0.0
36,44533.06427955712,U3DMesh,795,466.23010212693663,250.82470186049966,888.7389228775833,146,137,128,7.422855320569795,0.8088828547642493,-1.579083482619808,0.0
37,45770.09384287815,U3DMesh,795,472.5278576941929,249.98388544405327,887.2395746997474,146,137,128,6.297755567256274,-0.8408164164463869,-1.4993481778358273,0.0
38,47007.12340619918,U3DMesh,795,477.2142520493608,246.7986817736242,886.2892586040828,146,137,128,4.68639435516792,-3.1852036704290754,-0.9503160956646752,0.0
39,48244.15296952021,U3DMesh,795,479.67128895498604,240.9624038636893,886.196375717732,146,137,128,2.457036905625216,-5.836277909934893,-0.09288288635070785,0.0
40,49481.182532841245,U3DMesh,795,479.28097217361494,232.16836472872603,887.2693271678377,146,137,128,-0.39031678137109793,-8.79403913496327,1.07295145010562,0.0
41,50718.21209616227,U3DMesh,795,475.4253054677939,220.10987738321177,889.8165140815421,146,137,128,-3.8556667058210223,-12.058487345514266,2.5471869137044223,0.0
0,0.0,U3DMesh,801,361.956896145961,-51.076182224443734,849.107424655039,104,95,90,-113.4684093218329,-271.1860596076555,-40.709089426503056,6.0
1,1237.0295633210312,U3DMesh,801,325.2754516503647,-59.15404874898965,850.945774011049,104,95,90,-36.68144449559634,-8.077866524545918,1.838349356009985,0.0
2,2474.0591266420624,U3DMesh,801,302.931315372214,-61.618643579235034,852.215357262045,104,95,90,-22.3441362781507,-2.4645948302453817,1.2695832509959928,0.0
3,3711.088689963093,U3DMesh,801,292.594865041659,-59.3986032167996,853.102279511564,104,95,90,-10.33645033055501,2.2200403624354337,0.8869222495189888,0.0
4,4948.118253284125,U3DMesh,801,291.93647838884937,-53.42256416330309,853.7926458631423,104,95,90,-0.658386652809611,5.976039053496507,0.690366351578291,0.0
5,6185.147816605156,U3DMesh,801,298.62653314393606,-44.619162920365284,854.4725614203164,104,95,90,6.690054755086692,8.80340124293781,0.6799155571741267,0.0
6,7422.177379926186,U3DMesh,801,307.4054363377018,-32.50403783539813,855.1301347209269,104,95,90,8.778903193765757,12.115125084967154,0.6575733006104656,0.0
7,8659.206943247218,U3DMesh,801,318.89760135553223,-20.692415904861452,856.6477650916509,104,95,90,11.492165017830416,11.811621930536678,1.517630370723964,0.0
8,9896.23650656825,U3DMesh,801,333.4924415848642,-11.045550571988104,859.9080951950932,104,95,90,14.594840229331965,9.646865332873348,3.2603301034423566,0.0
9,11133.26606988928,U3DMesh,801,354.44184925120334,-4.05581683168579,863.5253313872872,104,95,90,20.94940766633914,6.989733740302314,3.6172361921940137,0.0
10,12370.295633210311,U3DMesh,801,381.28578327217724,-0.12950233897234253,866.4939887784406,104,95,90,26.843934020973904,3.926314492713447,2.9686573911533287,0.0
11,13607.325196531343,U3DMesh,801,413.0523420926171,-0.46369558616891554,868.0518387828831,104,95,90,31.766558820439855,-0.334193247196573,1.557850004442571,0.0
12,14844.354759852373,U3DMesh,801,445.61307422260734,-4.738909150559879,867.9495335126857,104,95,90,32.56073212999024,-4.275213564390963,-0.10230527019746205,0.0
13,16081.384323173404,U3DMesh,801,475.2519565247312,-12.552526252148384,866.1616588742509,104,95,90,29.638882302123875,-7.813617101588505,-1.7878746384348005,0.0
14,17318.413886494436,U3DMesh,801,495.91497640770865,-19.6793942986266,862.8845817522908,104,95,90,20.663019882977437,-7.126868046478217,-3.277077121960019,0.0
15,18555.443449815466,U3DMesh,801,503.0918377089323,-25.28089210592495,858.6446236198619,104,95,90,7.176861301223653,-5.6014978072983475,-4.23995813242891,0.0
16,19792.4730131365,U3DMesh,801,495.07981476103464,-29.004555396157627,854.2967128889294,104,95,90,-8.012022947897663,-3.723663290232679,-4.34791073093254,0.0
17,21029.50257645753,U3DMesh,801,478.1766452717553,-33.49712375507061,851.3380746871703,104,95,90,-16.90316948927932,-4.492568358912983,-2.958638201759072,0.0
18,22266.53213977856,U3DMesh,801,452.5769451489315,-38.4869665698964,850.2345685789742,104,95,90,-25.599700122823833,-4.989842814825792,-1.103506108196143,0.0
19,23503.56170309959,U3DMesh,801,420.1136255254527,-42.92890170801528,849.7197322640516,104,95,90,-32.46331962347881,-4.441935138118879,-0.5148363149226043,0.0
20,24740.591266420623,U3DMesh,801,385.4096969563198,-47.080721632612324,849.7373142150186,104,95,90,-34.70392856913287,-4.151819924597042,0.01758195096704185,0.0
21,25977.620829741656,U3DMesh,801,353.9711787792506,-51.43969782301411,850.1192117221169,104,95,90,-31.438518177069227,-4.358976190401783,0.3818975070983015,0.0
22,27214.650393062686,U3DMesh,801,328.2472858032186,-55.72126639909757,850.8454905870769,104,95,90,-25.723892976032005,-4.281568576083465,0.7262788649600225,0.0
23,28451.679956383712,U3DMesh,801,310.3887869028445,-58.80906835314041,851.7462182437293,104,95,90,-17.85849890037406,-3.0878019540428383,0.900727656652407,0.0
24,29688.709519704746,U3DMesh,801,299.1399496272064,-58.00648469907608,852.6456056924123,104,95,90,-11.248837275638095,0.8025836540643283,0.8993874486830009,0.0
25,30925.73908302578,U3DMesh,801,294.7908661212825,-53.063096722063904,853.518904850707,104,95,90,-4.349083505923943,4.943387977012179,0.8732991582946852,0.0
26,32162.76864634681,U3DMesh,801,298.62653314393606,-44.619162920365284,854.4725614203164,104,95,90,3.835667022653581,8.44393380169862,0.953656569609393,0.0
27,33399.798209667846,U3DMesh,801,307.4054363377018,-32.50403783539813,855.1301347209269,104,95,90,8.778903193765757,12.115125084967154,0.6575733006104656,0.0
28,34636.82777298887,U3DMesh,801,318.89760135553223,-20.692415904861452,856.6477650916509,104,95,90,11.492165017830416,11.811621930536678,1.517630370723964,0.0
29,35873.857336309906,U3DMesh,801,333.4924415848642,-11.045550571988104,859.9080951950932,104,95,90,14.594840229331965,9.646865332873348,3.2603301034423566,0.0
30,37110.88689963093,U3DMesh,801,354.44184925120334,-4.05581683168579,863.5253313872872,104,95,90,20.94940766633914,6.989733740302314,3.6172361921940137,0.0
31,38347.916462951966,U3DMesh,801,381.28578327217724,-0.12950233897234253,866.4939887784406,104,95,90,26.843934020973904,3.926314492713447,2.9686573911533287,0.0
32,39584.946026273,U3DMesh,801,413.0523420926171,-0.46369558616891554,868.0518387828831,104,95,90,31.766558820439855,-0.334193247196573,1.557850004442571,0.0
33,40821.975589594025,U3DMesh,801,445.61307422260734,-4.738909150559879,867.9495335126857,104,95,90,32.56073212999024,-4.275213564390963,-0.10230527019746205,0.0
34,42059.005152915066,U3DMesh,801,475.2519565247312,-12.552526252148384,866.1616588742509,104,95,90,29.638882302123875,-7.813617101588505,-1.7878746384348005,0.0
35,43296.03471623609,U3DMesh,801,495.91497640770865,-19.6793942986266,862.8845817522908,104,95,90,20.663019882977437,-7.126868046478217,-3.277077121960019,0.0
36,44533.06427955712,U3DMesh,801,503.0918377089323,-25.28089210592495,858.6446236198619,104,95,90,7.176861301223653,-5.6014978072983475,-4.23995813242891,0.0
37,45770.09384287815,U3DMesh,801,495.8636853613474,-29.963317555371418,854.0258881868956,104,95,90,-7.22815234758491,-4.68242544944647,-4.618735432966332,0.0
38,47007.12340619918,U3DMesh,801,479.09805090117095,-34.12929226391567,850.2789212027329,104,95,90,-16.765634460176443,-4.165974708544255,-3.7469669841626683,0.0
39,48244.15296952021,U3DMesh,801,453.90180435115997,-37.77003418583291,848.1936788983226,104,95,90,-25.196246550010983,-3.6407419219172397,-2.0852423044103716,0.0
40,49481.182532841245,U3DMesh,801,421.3818157340721,-40.87676127539844,848.5601175046128,104,95,90,-32.51998861708785,-3.106727089565524,0.36643860629021674,0.0
41,50718.21209616227,U3DMesh,801,382.6449550726654,-43.44069148688752,852.168193252552,104,95,90,-38.736860661406695,-2.5639302114890867,3.6080757479392105,0.0
0,0.0,U3DMesh,919,217.93360697777172,-278.90803505936896,949.6930227353037,102,86,71,-164.7113480948937,-235.46734357248144,97.52482948275167,118.0
1,1237.0295633210312,U3DMesh,919,164.0428719308387,-265.20782941458884,954.696158984424,102,86,71,-53.89073504693303,13.700205644780112,5.003136249120303,0.0
2,2474.0591266420624,U3DMesh,919,139.18927101681936,-261.4547916827227,958.2214402410376,102,86,71,-24.853600914019324,3.7530377318661294,3.5252812566136527,0.0
3,3711.088689963093,U3DMesh,919,139.90987055517093,-263.4982776907512,960.5787205784617,102,86,71,0.7205995383515642,-2.0434860080284807,2.357280337424072,0.0
4,4948.118253284125,U3DMesh,919,162.7417368653505,-267.1876432656551,962.0778540700129,102,86,71,22.831866310179578,-3.6893655749038885,1.4991334915512198,0.0
5,6185.147816605156,U3DMesh,919,204.2219362668161,-268.37224423441603,963.028694789008,102,86,71,41.4801994014656,-1.1846009687609467,0.9508407189950958,0.0
6,7422.177379926186,U3DMesh,919,263.5219136461248,-255.0854685634154,963.7702770281434,102,86,71,59.2999773793087,13.28677567100064,0.7415822391353686,0.0
7,8659.206943247218,U3DMesh,919,333.7945576500915,-230.19300385072464,964.9088473226336,102,86,71,70.27264400396672,24.892464712690753,1.1385702944902505,0.0
8,9896.23650656825,U3DMesh,919,408.5792331664627,-193.8282584606527,967.397966247181,102,86,71,74.78467551637118,36.36474539007193,2.4891189245473697,0.0
9,11133.26606988928,U3DMesh,919,486.9845307419132,-151.55803064602227,969.4571113314443,102,86,71,78.4052975754505,42.27022781463043,2.059145084263264,0.0
10,12370.295633210311,U3DMesh,919,563.5873453376483,-114.32146471688664,970.4663891362944,102,86,71,76.60281459573514,37.23656592913564,1.0092778048501714,0.0
11,13607.325196531343,U3DMesh,919,627.5798663272916,-95.52842265150771,969.866213348783,102,86,71,63.99252098964325,18.793042065378927,-0.6001757875113753,0.0
12,14844.354759852373,U3DMesh,919,671.4141175862943,-98.5427178075428,967.7850898956277,102,86,71,43.83425125900271,-3.0142951560350895,-2.081123453155328,0.0
13,16081.384323173404,U3DMesh,919,691.9853603847214,-124.98509322493979,964.670359509721,102,86,71,20.57124279842708,-26.44237541739699,-3.1147303859066824,0.0
14,17318.413886494436,U3DMesh,919,687.5956754978894,-168.12032073118968,961.109116626052,102,86,71,-4.389684886832015,-43.13522750624989,-3.561242883669024,0.0
15,18555.443449815466,U3DMesh,919,655.6574993634493,-217.3931150936912,957.4138373183706,102,86,71,-31.938176134440027,-49.272794362501514,-3.6952793076814032,0.0
